ad_id,source,platform,advertiser,advertiser_image,facebook_page_id,title,body,cta,landing_page,image_url,video_url,first_seen,last_seen,is_active,likes,comments,shares,impressions,total_engagement,days_running,heat,ad_type,video_duration,country,channels,has_media,has_store,brand_active_ads,brand_total_ads,brand_estimated_audience,brand_estimated_spend,store_url,store_domain,store_created_at,store_country,store_products_listed,store_monthly_visits,store_daily_revenue,total_cards,search_keyword,collected_at
79ccec08-2cdd-4760-b0b8-d81eb634131d,minea,facebook,Herbalia Bienestar Natural,https://d1h2rbttwpj2ub.cloudfront.net/10f3518efe003ffb56d013b5c80e7aaca18ff467fb8e21d2bf21c7c7f1658c2e.webp,815347395006340,🌿 El Suplemento Natural de Orégano y Semilla Negra Que Está Transformando el Bienestar de Miles de Mexicanos 🌿,"🤔 ¿Tu panza no baja aunque hagas dieta? ¿Cansada todo el día? ¿Ya no te sientes como antes?

Has probado el gym, contar calorías, y dietas keto… pero tu panza sigue hinchada.

Puede que no sea lo que comes — sino la inflamación que lleva años acumulándose en tu intestino.

Esta fórmula natural calma la inflamación desde la raíz — apagando el ""fuego"" que hace que tu cuerpo almacene grasa.

✨ La gente reporta:  
🔸 Menos hinchazón y panza más plana  
🔸 Más energía y mejor sueño  
🔸 Metabolismo más rápido y piel más clara  

🛡️ Respaldado por miles de clientas satisfechas.  
🌱 Fórmula 100% natural — 85% de carvacrol verificado.  

🟠 Toca abajo para ordenar antes de que se agote.",Shop now,https://herbalia.store/products/herbalia,https://d1h2rbttwpj2ub.cloudfront.net/08465bbdea2aa47ec0fa7d28ca25973193385b84042f08a7c1e70e25e744780b.webp,,2026-03-21T07:00:00+00:00,2026-03-23T07:00:00+00:00,True,0,0,0,0,0,4,0,image,0,ES,facebook,True,True,30,30,0,0,https://herbalia.store,herbalia.store,2026-01-30T00:13:40+01:00,ES,7,0,1400,1,dieta,2026-03-25 12:41
0b0e0fa6-0efc-4a42-b75f-f678fd8b37e2,minea,facebook,Biometa Mentoring Medic,https://d1h2rbttwpj2ub.cloudfront.net/c626f99e812f3bbd2f36444a29382a0e293e6dabea6db20d77c3d9ac946e589e.webp,352642207933165,No es dieta. Es metabolismo.,"Inflamación intestinal → posbióticos → recolonización → resultados que se notan.
¡Así de simple. Así de poderoso!
@posbioticos_posbion

#dieta #comidareal #saludable",Shop now,https://posbion.co/products/posbion-posbiotico,https://d1h2rbttwpj2ub.cloudfront.net/6b67f15cd6cf7ebc4c9cbd07c6abbb8e48bbb12c0c970a8803c4364b412e6e2c.webp,https://d1h2rbttwpj2ub.cloudfront.net/1269e4ffd2bb980033e6e90063aa302b6e06d85e74916f9d35c52eb7387286fd.mp4,2026-03-13T07:00:00+00:00,2026-03-24T07:00:00+00:00,True,0,0,0,0,0,12,0,video,0,CO,facebook,True,True,16,16,0,0,https://posbion.co,posbion.co,2025-01-06T16:12:08-05:00,CO,7,6567,19.8,1,dieta,2026-03-25 12:41
afb9a858-1a7c-47eb-ba95-690b001e3ddd,minea,facebook,amusi,https://d1h2rbttwpj2ub.cloudfront.net/f1f08d146a4911d45254ce9d12c205278fdc4ad414fc141478412a6cc9b8e4a6.webp,107152111593527,Dieta su misura per il tuo cane,"Non sai quale sia la dieta più indicata per il tuo cane? 🥣
Crocchette, umido o un mix dei due? Non tirare a indovinare: fai il test su amusi e ricevi una dieta personalizzata in base alla caratteristiche del tuo amico a 4 zampe. 
Le diete di Amusi combinano gusto, nutrizione e idratazione per il massimo benessere del tuo amico a quattro zampe.
https://www.amusi.it/pages/test-alimentazione-ideale-cane",Shop Now,https://www.amusi.it/pages/test-alimentazione-ideale-cane,,https://d1h2rbttwpj2ub.cloudfront.net/bda5e98b82a231c1281404caf0d3a974e5f3ee6c52f09ff52b23097501bbbe26.mp4,2025-03-05T08:00:00+00:00,2025-03-27T07:00:00+00:00,False,0,0,0,0,0,21,0,video,0,IT,facebook,True,True,18,230,1235698,11121.28,https://www.amusi.it,www.amusi.it,2023-12-12T11:50:05+01:00,IT,34,16345,653.3,4,dieta,2026-03-25 12:41
54092888-8028-4d34-ad0c-51072d4bdb50,minea,facebook,Maria Locatelli ,https://d1h2rbttwpj2ub.cloudfront.net/60d09ab4691bbab9e3eb4a02d4dced5ca64eefc486b6d55e65b81b5772dd5bd8.webp,1031534380045089,"""Faccia una dieta."" Il mio medico si sbagliava.","""Faccia una dieta.""

È quello che mi ha detto il medico quando mi sono lamentata delle gambe.

""Faccia una dieta."" Come se non avessi già provato.

Weight Watchers. Dukan. Keto. Digiuno intermittente. Conteggio calorie.

Ho perso 8 kg in 6 mesi. Nella parte alta del corpo.

Le gambe? Neanche un grammo.

Il mio medico: ""Non si impegna abbastanza.""

Ho cambiato medico.

La seconda mi ha mandata da uno specialista vascolare.

Che mi ha detto: ""Signora, lei ha un lipedema. Le sue gambe non dimagriranno mai con una dieta. Non funziona così.""

Avevo 44 anni. E finalmente qualcuno mi diceva la verità.

Il lipedema è una patologia. Le cellule di grasso delle gambe sono anomale. Trattengono l'acqua. La linfa è compressa e non drena più. Le gambe si gonfiano, ingrossano, fanno male.

Mi ha detto: ""I",Shop now,https://maisonlys-it.com/,https://d1h2rbttwpj2ub.cloudfront.net/da118851ae2e784a6235bf122cf656001daf492f7201e0be095ed6d94b0d73cd.webp,,2026-03-02T08:00:00+00:00,2026-03-03T08:00:00+00:00,False,0,0,0,0,0,1,0,image,0,US,facebook,True,True,66,566,40677,366.09,https://maisonlys-it.com,maisonlys-it.com,2025-12-16T16:03:37+01:00,US,4,0,8446.67,1,dieta,2026-03-25 12:41
2234bf05-dd74-4b85-a392-4545f69c6867,minea,facebook,Natuka,https://d1h2rbttwpj2ub.cloudfront.net/d3ee3e3326c2b7b39026225a7101f2a9f03d438e7cd44f12fb9d503e12121301.webp,327764097396020,"Dieta BARF, Comida Natural para Perros y Gatos | Natuka","Lus humanos: planeamos la dieta, compramos quinoa y hacemos un máster para elegir una galleta integral.

¿Tú de qué equipo eres? #TeamLunesEmpiezo o #TeamHueleBienMeLoComo 😎",Learn More,https://natukabarf.com/,https://d1h2rbttwpj2ub.cloudfront.net/3affa95e3ec8b2cb977dd23f6e8c825b5c845e5add9a3a8ea8013e7efdcdde80.webp,,2025-07-24T07:00:00+00:00,2025-07-29T07:00:00+00:00,False,0,0,0,0,0,5,0,image,0,ES,facebook,True,True,25,775,7039827,63358.44,https://natukabarf.com,natukabarf.com,,ES,41,32972,1254.21,9,dieta,2026-03-25 12:41
de26bb40-538b-4755-99a8-72fc0ef5c546,minea,facebook,Bianca Pătru,,644690925393609,De ce acest hormon îți transformă dieta într-o capcană pentru grăsime?,De ce acest hormon îți transformă dieta într-o capcană pentru grăsime?,Learn more,https://gentleandrose.ro/pages/hbp-social-proof-advertorial1?tw_source={{site_source_name}}&tw_adid={{ad.id}},https://d1h2rbttwpj2ub.cloudfront.net/f7c5e43a704adc31de604bd6841927fe4867c3bed15350f5617bfb405f47533f.webp,https://d1h2rbttwpj2ub.cloudfront.net/141bf495b08141127b14a734ecc532254d7723504daece9b15322e7938ca21be.mp4,2026-03-18T07:00:00+00:00,2026-03-19T07:00:00+00:00,True,0,0,0,0,0,7,0,video,0,BG,facebook,True,True,34,697,150772,1356.95,https://gentleandrose.ro,gentleandrose.ro,2025-02-07T14:25:26+02:00,BG,11,0,128.86,1,dieta,2026-03-25 12:41
5bd4b007-c0b9-4099-bb95-b3e309cb6b2d,minea,facebook,Viral Shop Ec,https://d1h2rbttwpj2ub.cloudfront.net/bbba384b34177c66d8aea03bba36423ceacabdd6fa33ccf1591ef0b255cf6a35.webp,460665843804117,🛑 ¿Haces dieta y no bajas?,"¿Sientes que hasta el agua te engorda? 🥗🛑

Haces dieta, te mueves, pero la báscula no se mueve. Te miras al espejo y sientes frustración... Déjame decirte algo importante: No es tu culpa y no te falta fuerza de voluntad.

Cuando vives con estrés, tu cortisol se dispara y pone a tu cuerpo en ""modo supervivencia"", bloqueando la quema de grasa y acumulándola en tu abdomen. 😫

✨ El Cortisol - Glycinato de Magnesio es la llave que tu cuerpo necesita. 
No es una pastilla mágica, es paz química. Al regular tu cortisol, desbloqueas tu metabolismo, duermes profundo y empiezas a ""deshincharte"" de verdad.

Imagina volver a abrocharte esos jeans sin luchar. 👖💙

🔥 OFERTA FLASH: De ~~$40.00~~ a solo $27.50. 📦 Envío GRATIS y Pagas al Recibir en todo Ecuador.

Quedan pocas unidades. Recupera tu cuerpo aqu",Shop now,https://viralshopec.com/products/cortisol-glycinato-de-magnesio,https://d1h2rbttwpj2ub.cloudfront.net/a555da334e748959522d2423ee39b7c93bc40912c86a6ade9570f380a8c44e8c.webp,https://d1h2rbttwpj2ub.cloudfront.net/97168164c15bb45c7023c07693a473b43c0beacb925426927dcd044ba36ae601.mp4,2026-01-20T08:00:00+00:00,2026-03-18T07:00:00+00:00,True,0,0,0,0,0,64,0,video,0,EC,facebook,True,True,2,2,0,0,https://viralshopec.com,viralshopec.com,2025-09-08T15:58:24-05:00,EC,14,0,36.67,1,dieta,2026-03-25 12:41
fd1a36d5-2f28-4875-befe-c9ded5ea18b1,minea,facebook,Supersonic Food,https://d1h2rbttwpj2ub.cloudfront.net/9e7a2117131c59e54110dc731ce2b3eae5394a5c7f560606e111820f1a0f0cfd.webp,104719941301245,To nie dieta. To sposób na męską sylwetkę,"To nie jest kolejna dieta, której nie da się utrzymać. To rozwiązanie dla facetów, którzy chcą konkretów.

Długo szukaliśmy sposobu, by ogarnąć jedzenie na co dzień – bez pudełek, gotowania i komplikowania życia. Odpowiedzią okazał się SUPERSONIC Smart Meal.

Dlaczego to działa? 
✅ 32g białka w porcji – buduje i utrzymuje mięśnie. 
✅ Sytość na godziny – koniec z podjadaniem między spotkaniami. 
✅ Wsparcie trawienia – dzięki inulinie i błonnikowi.

To prosty i sycący posiłek, który wspiera formę, którą już wypracowałeś (lub nad którą pracujesz). 

Zamów i sprawdź, jak łatwo można dbać o siebie. 👇
https://supersonicfood.com/products/supersonic-smart-meal",Order Now,https://supersonicfood.com/products/supersonic-smart-meal,https://d1h2rbttwpj2ub.cloudfront.net/9fc2eaa85f18f88d14ce1f87f9800742dc028012089677ea8b3f5ea4b918d134.webp,https://d1h2rbttwpj2ub.cloudfront.net/3a3f6b860f53422be87e8d1d0a7c3f79d7f857b9f057d28decd160977346211f.mp4,2026-01-26T08:00:00+00:00,2026-03-24T07:00:00+00:00,True,0,0,0,0,0,58,0,video,0,PL,facebook,True,True,116,2279,12765111,114886.0,https://supersonicfood.com,supersonicfood.com,2025-09-08T23:26:56+02:00,PL,24,39135,2535.48,2,dieta,2026-03-25 12:41
0cd74f06-6ff3-4eb6-91d9-184729d757f6,minea,facebook,El Barfero,https://d1h2rbttwpj2ub.cloudfront.net/38ac9146cff6d41559e7603359481a84a22373fe2a94b80ade5136beb65bdf8a.webp,104878915235438,El Barfero | Dieta Barf a la carta para Perros y Gatos,"🌴🐾 ¡Hola Baleares! 💚

Os recordamos que ya podéis encontrarnos en nuestros puntos de venta, donde vuestros peluditos pueden disfrutar de:
🥩 Variedades de Dieta BARF
🍖 Snacks naturales

Porque comer bien también es parte de disfrutar la vida… y en Baleares se vive mejor con la barriguita feliz 🐶🐱✨

Guarda para saber dónde encontrarnos 👀📍

#HolaBaleares #FamiliaPeluda #DietaBARF #AlimentaciónNatural #PeluditosFelices #SnacksNaturales #CuidadoConCariño #BienestarAnimal",Learn More,https://elbarfero.com/,https://d1h2rbttwpj2ub.cloudfront.net/11782d0d89900c71a4c13a5615aa9594104fd92a503668d64280018e062bbd35.webp,,2026-01-29T08:00:00+00:00,2026-02-01T08:00:00+00:00,False,0,0,0,0,0,3,0,image,0,ES,facebook,True,True,3,175,1761,15.85,https://elbarfero.com,elbarfero.com,2023-08-31T13:41:17+02:00,ES,24,1279,53,5,dieta,2026-03-25 12:41
f154ea60-cee1-48d7-8580-17c1daa46fe7,minea,facebook,Mumu,https://d1h2rbttwpj2ub.cloudfront.net/a34deda188a4db1a64caa9147008fdc34873c50a47a290b2b4e9344976becdf6.webp,104587134270614,Bajar de peso sin dieta rara y sin perder tiempo.,"Entre el trabajo y el día a día, lo primero que dejas de lado es tu alimentación. Y tu cuerpo lo nota.

El Batido Verde de Mumu es lo que necesitas cuando no tienes tiempo pero sí quieres resultados: piña y pepino para botar líquidos, apio y manzana verde para controlar antojos, té verde para acelerar el metabolismo.

Un scoop. Agua. Listo. Sabe a frutos verdes y está muy rico.

Bajar de peso sin dieta rara ni perder tiempo que no tienes. Eso es Mumu.

Conócelo en mumucol.com →",Shop now,https://mumucol.com/collections/todos-los-productos/products/batido-verde-en-polvo?fbclid=fbclid,https://d1h2rbttwpj2ub.cloudfront.net/c89572bc8f397543dded4243353519c0db65cba313a555eb168cbe1f0026662c.webp,https://d1h2rbttwpj2ub.cloudfront.net/ce159ea5e30ffaaaf2ae691f7cc9e48e8d9d2fb780a6b8b3881ab1aa11c6923f.mp4,2026-02-18T08:00:00+00:00,2026-03-23T07:00:00+00:00,True,0,0,0,0,0,35,0,video,0,CO,facebook,True,True,50,50,0,0,https://mumucol.com,mumucol.com,2024-10-31T13:30:15-05:00,CO,32,8567,1594.25,1,dieta,2026-03-25 12:41
6c41915c-72b8-4ad2-bf04-c667d636e818,minea,facebook,Martina Colaci,https://d1h2rbttwpj2ub.cloudfront.net/f38153fab8f36f60ec8efc1cfc61437cfb998bc1bfb37e33d7530ee9a382f3b8.webp,884242848100725,Leggi Questo se Fai la Dieta ma la Pancia Non Scende 👆🏻,"Dopo quattro mesi di dieta ferrea senza risultati, il mio medico ha guardato gli esami del sangue e ha detto: ""Il problema non è quello che mangi. È un'infiammazione nascosta."" Quando mi ha chiesto delle gengive, non ci volevo credere...

Quattro mesi di dieta, palestra tre volte a settimana, calorie contate. Eppure il peso non scendeva. E quella pancia dura? Sempre lì, come se il mio corpo si rifiutasse di mollare.

Le mie amiche mangiano pizza e sono magre. Io controllo ogni boccone e resto bloccata.

Ho provato tutto: low carb, keto, digiuno intermittente. Funzionavano una settimana, poi stop. E quelle voglie di zucchero alle cinque del pomeriggio, ogni giorno, precise come un orologio. Mi sentivo debole, senza volontà.

Due settimane fa sono andata dal medico. Esami del sangue. Il risu",Learn more,https://prohealt.shop/products/happysmile-happysmile-polvere-detox-e-riparatrice,https://d1h2rbttwpj2ub.cloudfront.net/43add1a97cfd64471f77d9fd6f1bb102e004ab6649040fbb01829e48edff8c2b.webp,,2025-12-05T08:00:00+00:00,2025-12-05T08:00:00+00:00,False,0,0,0,0,0,0,0,image,0,IT,facebook,True,True,,379,56631,509.68,https://prohealt.shop,prohealt.shop,2025-09-22T00:33:53+02:00,IT,24,0,22353.33,1,dieta,2026-03-25 12:41
c17f4ec0-8c9e-41e7-9d42-5e681c00ec97,minea,facebook,SiBio Technology,https://d1h2rbttwpj2ub.cloudfront.net/7900bb046de4fc5556a8eb1f0b1d5babf8b74dfce5a17c6eb50aab223b25ed2a.webp,102116952860956,,"La dieta Keto funciona como herramienta para el control de peso.

Este monitor te ayuda a tener el mejor manejo bajo una dieta Keto.

Yo te puedo ayudar a poder tener el mejor control de este tipo de dieta gracias a @sibio_technology 

#keto #ketogenic #ketosis #ketolifestlye #ketolove #dieta #nutrición",Learn more,https://www.sibiosensor.com/discount/PERCYALEJANDROA?redirect=%2Fproducts%2Fsibio-ks3-ckm-continuous-ketone-monitoring-system,https://d1h2rbttwpj2ub.cloudfront.net/ad8bf2af954a28b35d455a56993437488e381bce4738b2627dd18d012c064363.webp,https://d1h2rbttwpj2ub.cloudfront.net/0123efae102dd5839d9ae6a774a42b1487520acf3e74fa32fb55e3bc9162e8c3.mp4,2025-12-09T08:00:00+00:00,2025-12-11T08:00:00+00:00,False,0,0,0,0,0,2,0,video,0,SG,facebook,True,True,71,2303,1970142,17731.28,https://www.sibiosensor.com,www.sibiosensor.com,2024-01-08T17:27:41+08:00,SG,7,42293,2656.04,1,dieta,2026-03-25 12:41
26a2264b-f67a-42d4-a707-bed0133b338a,minea,facebook,Kobho Labs,https://d1h2rbttwpj2ub.cloudfront.net/6a01d98c8d7b3455a478056b229906948c439239b7179aa734f6e24f5ab3072b.webp,104287465662012,Reserva tu cita gratis,¿Dudas con tu dieta?,Book Now,https://es.kobholabs.com/products/reserva-cita-nutricionista,https://d1h2rbttwpj2ub.cloudfront.net/6bc74743b967da3a661f24e71c2ce21525605cb0ffd943ecbff8d8014458abdd.webp,,2026-02-03T08:00:00+00:00,2026-03-22T07:00:00+00:00,True,0,0,0,0,0,50,0,image,0,ES,facebook,True,True,179,904,20582838,185245.54,https://es.kobholabs.com,es.kobholabs.com,2022-08-02T11:29:09+02:00,ES,83,30654,2905.67,4,dieta,2026-03-25 12:41
4a043b09-0881-4380-a3d4-04d1b7fd5173,minea,facebook,Tu Comida Lista,https://d1h2rbttwpj2ub.cloudfront.net/aeceb91ee3a5820549698a51e0c4a8ba727cfa5864e5b5bf20f5bee268112b40.webp,880259785162243,No Falles en Febrero 📅❌,"Tus propósitos de dieta morirán en febrero si sigues improvisando. 📅🥀

La fuerza de voluntad se acaba rápido, pero un sistema de cocina dura para siempre.

Aprende a cocinar rápido y rico para que comer saludable sea la opción más fácil y automática, no la más difícil.

Asegura tus resultados del 2026 antes de que tires la toalla.

👇 Salva tu dieta aquí.",Learn more,https://tucomidalista.com/products/tu-comida-lista-guia,https://d1h2rbttwpj2ub.cloudfront.net/77045c3924a8e6f9208aa794fdc527105148ccd28e5d472a8292b2fa0a9f3490.webp,https://d1h2rbttwpj2ub.cloudfront.net/46100497de452937d070a62eae832cacb98b3aeff24cf5d973948cc80999d2a1.mp4,2026-01-27T08:00:00+00:00,2026-01-31T08:00:00+00:00,True,0,0,0,0,0,57,0,video,0,CO,facebook,True,True,121,496,55452,499.07,https://tucomidalista.com,tucomidalista.com,2025-10-16T10:52:37-05:00,CO,1,28988,1970.94,1,dieta,2026-03-25 12:41
2be40651-994c-4e8b-8956-a871bd25429e,minea,facebook,El Arte de Nutrirse Bien,https://d1h2rbttwpj2ub.cloudfront.net/967266349c9752e67fb6f4d902efa05c836c4cf836629df013e4bf971688b352.webp,821509021036927,🔥 Confiesa por qué ninguna dieta le funcionaba,"“Me despertaba ODIANDO mi cuerpo… y lo normalizaba.”

Me sentaba en la cama
y antes de poner un pie en el piso
ya estaba cansada.

No cansada de dormir mal.
Cansada de existir dentro de mi cuerpo.

Miraba mi abdomen caer sobre mis piernas
y sentía una mezcla horrible de vergüenza, rabia y resignación.

No lloraba.
Eso ya lo había hecho antes.

Ahora solo pensaba:
👉 “Otra vez.”

Otra mañana inflamada.
Otra mañana pesada.
Otra mañana sintiéndome atrapada en un cuerpo que no respondía.

Y lo peor…
era que no tenía derecho a quejarme.

Porque yo “hacía todo bien”.

🥣 Avena
🍎 Fruta
🥗 Verduras
🥤 Batidos
🍪 Snacks “fit”
🕒 Cada 3 horas

Mientras otros comían mal,
yo me cuidaba.

Entonces…
¿por qué me sentía así?

💔 El dolor no era solo físico.
Era mental.

Era levantarme y pensar:
👉 “Algo está mal ",Watch more,https://elartedenutrirsebien.store/products/ebook,https://d1h2rbttwpj2ub.cloudfront.net/ac47fce56dcba6f4ebe29d695d7f9875b02110f888af8ff5efae23f72c6f338a.webp,,2026-01-22T08:00:00+00:00,2026-01-24T08:00:00+00:00,True,0,0,0,0,0,62,0,image,0,MX,facebook,True,True,68,598,48728,438.55,https://elartedenutrirsebien.store,elartedenutrirsebien.store,2025-09-17T22:40:10-06:00,MX,1,43,8850.91,1,dieta,2026-03-25 12:41
7499795f-70bf-4755-a37d-369409ef9732,minea,facebook,Solea Beauty,https://d1h2rbttwpj2ub.cloudfront.net/abce0dc1f27d1819ce8dc6ec98cc62e2119181531e78324b3fc76d499f506d67.webp,839043922615507,1 + 1 GRATIS 🎁,"Ti alleni, segui la dieta… eppure la bilancia non si muove? 😱
I cerotti Solea ti aiutano a snellire più facilmente, agendo mentre tu ti prendi cura del corpo in palestra e in cucina!

✅ Verifica la fame: riduce gli spuntini e le voglie tra i pasti
✅ Verifica i risultati: potenzia dieta e palestra per una silhouette più definita
✅ Verifica la comodità: agisce tutto il giorno in modo discreto e semplice da usare",Learn more,https://soleabeauty.it/products/cerotti-dimagranti-solea,https://d1h2rbttwpj2ub.cloudfront.net/608494e9c149032bf380ece3e69821a865ad646677a52a12d17fd31eb88765ac.webp,https://d1h2rbttwpj2ub.cloudfront.net/6ad66ee9217e1870a9dd76e2710fded37dc2b99054333a79493ee9fb35432399.mp4,2026-01-12T08:00:00+00:00,2026-01-14T08:00:00+00:00,False,0,0,0,0,0,2,0,video,0,IT,facebook,True,True,10,348,318678,2868.1,https://soleabeauty.it,soleabeauty.it,2025-09-12T19:20:39+02:00,IT,28,0,336,1,dieta,2026-03-25 12:41
8e495054-5488-4ce9-9bb9-fc50bad19d18,minea,facebook,Evolux,https://d1h2rbttwpj2ub.cloudfront.net/1a08e392f8363a5df698d0ccf01d0aa8e84de022e3a68617b5c842edd1e2d7c1.webp,752946891231149,50% Rabatu + Dostawa GRATIS!,"Pulchne ciało nie równa się pulchna twarz.

To co widzisz w lustrze to w większości nie jest tłuszcz, to płyn limfatyczny który od lat nie ma gdzie odpłynąć. Dlatego żadna dieta tego nie zmieniła. Żaden krem. Bo problem nigdy nie leżał w wadze.
Drenaż limfatyczny twarzy robi to czego dieta nie zrobi, odprowadza płyn, modeluje owal, redukuje opuchliznę. Trzy minuty dziennie.
Evolux™ jest teraz -50% • Darmowa dostawa • 60 dni gwarancji zwrotu
Link pod filmikiem.",Shop now,https://tryevolux.store/products/evolux™,https://d1h2rbttwpj2ub.cloudfront.net/cec58ac20d735ba778257e806816d37d384a06fec1754de8dad32fbb27de257f.webp,https://d1h2rbttwpj2ub.cloudfront.net/7bbab1acfd463ee2a6299caad48374d5b70c69ba44a8fdb975a569dd6cfaad8f.mp4,2026-02-24T08:00:00+00:00,2026-02-27T08:00:00+00:00,False,0,0,0,0,0,3,0,video,0,PL,facebook,True,True,40,819,1718319,15464.87,https://tryevolux.store,tryevolux.store,2025-09-19T12:39:18+02:00,PL,10,1976,437.94,1,dieta,2026-03-25 12:41
76377017-5b4b-46ec-b7eb-bf4593f01990,minea,facebook,Wild Balance - Mascotas Felices,https://d1h2rbttwpj2ub.cloudfront.net/894041a0ef349d34d9388d8230e3d71a5179c90058d75c1f96686e5631240f66.webp,216776329057592,Ingredientes 100% naturales 🙌,"Comida cocinada formulada para ofrecer una dieta saludable, nutritiva y equilibrada a tu compañero 🐶🐱",Shop Now,https://wildbalance.es/collections/COMIDA?utm_source=facebook_multiplacement&utm_medium=act&utm_campaign=meta_ig+fb_act_conversion__compradores_ban_comprayfidelizacion-crea3,,https://d1h2rbttwpj2ub.cloudfront.net/f6431930f7e6abee270c435657dea773b577e8c7825c230e6a7045821dcd6f95.mp4,2024-12-18T08:00:00+00:00,2025-02-03T08:00:00+00:00,False,0,0,0,0,0,47,0,video,0,ES,facebook,True,True,32,708,4876442,43887.98,https://wildbalance.es,wildbalance.es,2023-04-10T17:43:56+02:00,ES,109,10192,612.18,2,dieta,2026-03-25 12:41
3a764a29-dc81-453e-8200-d63c6128d58f,minea,facebook,Mizooco,https://d1h2rbttwpj2ub.cloudfront.net/0c37dbd1858f477e075d5bb8e2d983108c2e329823e0c29316b2560ee054586b.webp,110918105116468,Pruébalo hoy mismo,Elige GO! Solutions y prueba cómo una dieta rica en proteína animal marca la diferencia en su condición física.,Shop Now,https://www.mizooco.com/collections/go-solution-perros,https://d1h2rbttwpj2ub.cloudfront.net/195496a7a111a1504fb574920016df779a4821be40ba8c249d0c01edb599ddb5.webp,https://d1h2rbttwpj2ub.cloudfront.net/0f4b8b8907e20a69d2cdbc8a8ae2ef39b9fb26ec06a4b0bd9df61f90bf545962.mp4,2026-03-19T07:00:00+00:00,2026-03-23T07:00:00+00:00,True,0,0,0,0,0,6,0,video,0,CO,facebook,True,True,128,128,0,0,https://www.mizooco.com,www.mizooco.com,2023-07-12T14:40:52-05:00,CO,36,9280,479431.75,2,dieta,2026-03-25 12:41
fdebed22-e3da-4a1a-9bf9-beee92f19eef,minea,facebook,Mith,https://d1h2rbttwpj2ub.cloudfront.net/a167bbeee8a816e8ad3e60d95a8daa2ac1c46e636a32c14bb70ec5f86b0dbbb5.webp,105460222327021,🏷️ MITHICOS,Quem faz dieta é atleta | Monte seu Kit e ganhe frete grátis. Conheça as estampas da Mith! 🖤💥,Shop Now,https://mithoficial.com.br/collections/kits-oversized,https://d1h2rbttwpj2ub.cloudfront.net/16c0d2bd947750743a17c8e36294915514a7f5af3e41b9b92627cc4f16820dc3.webp,,2026-03-17T07:00:00+00:00,2026-03-17T07:00:00+00:00,True,0,0,0,0,0,8,0,image,0,BR,facebook,True,True,161,161,0,0,https://mithoficial.com.br,mithoficial.com.br,2025-07-23T13:40:47-03:00,BR,256,180346,10311.87,2,dieta,2026-03-25 12:41
97fc6536-8cd3-4053-a274-ef1e58e0ff4d,minea,facebook,Pure Energy Mix,https://d1h2rbttwpj2ub.cloudfront.net/6c57aeeee05d762c1b62214cb84624696095fa66f950f4a75c60e661b3fdfa5c.webp,325113610692409,,"Segui @erizi_lifts 
#fitnessmotivation #gymmotivation #getrawnutrition #gymtokitalia #publicoitaliankitchen #lifstyle #fitnessmotivation #gymmotivation #getrawnutrition #gymtokitalia #publicoitaliankitchen #dieta #getfit #gymrat #style #gymtokitalia
Order here https://primalfuels.com",Shop now,https://primalfuels.com/,https://d1h2rbttwpj2ub.cloudfront.net/2bd0588567ee5743a4bc828445a8cebccb97c733bb01793f7a343ff97b6234f2.webp,https://d1h2rbttwpj2ub.cloudfront.net/7bccf12f874b5e7b819984b768e13120e91ad3fda536e8865bba588a53b83ff3.mp4,2025-03-27T07:00:00+00:00,2025-03-30T07:00:00+00:00,False,0,0,0,0,0,3,0,video,0,,facebook,True,False,,238,1552,13.97,,,,,0,0,616,1,dieta,2026-03-25 12:41
06b169ae-db2e-4f33-ab74-1a833d23965f,minea,facebook,Hairburst,https://d1h2rbttwpj2ub.cloudfront.net/db87522d3be50f1ad53b3d4cb57356cd0a0c6d88734c1c58aeeeee67986a8d18.webp,393823997684964,Results in Just 90 Days,"The most powerful hair supplement on the market. Just four tablets, once a day, to Reclaim Control and build your confidence.",Learn More,https://www.hairburst.com/products/advanced-hair-formula,https://d1h2rbttwpj2ub.cloudfront.net/d54fe6fb451d9ffaf9fcd9135924fa6bdcde1a24bb8f53aa6ca2a0d09917c9a2.webp,,2026-03-25T07:00:00+00:00,2026-03-25T07:00:00+00:00,True,0,0,0,0,0,0,0,image,0,GB,facebook,True,True,7,1224,6929730,62367.57,https://www.hairburst.com,www.hairburst.com,2017-05-30T17:45:19+01:00,GB,54,113351,4587.3,5,suplemento,2026-03-25 12:41
